seed_noun,source,translation,model,German_MP_count,German_FP_count,Gender-Neutral_count,Gender-Inclusive_count
recipients,"On the contrary, the attitude towards financing the MEDA programme has much more to do with a desire to ensure efficient, value-for-money spending with proper, generous effects for the people who should be the recipients of such development support, rather than simply having figures on a budget which can look impressive but have less impressive consequences.","Im Gegenteil, die Einstellung zur Finanzierung des MEDA-Programms hat viel mehr mit dem Wunsch zu tun, effiziente, lohnende Ausgaben mit angemessenen, großzügigen Auswirkungen für die Menschen zu gewährleisten, die Empfänger solcher Entwicklungshilfe sein sollten, anstatt einfach Zahlen in einem Haushalt zu haben, der beeindruckend aussehen kann, aber weniger beeindruckende Konsequenzen hat.",nllb-200-3,0,0,0,0
reformers,"It is actually up to the heads of state and government and those who want to see an active Russian policy to break free from the attitude of distant observation which has been all too prevalent up till now, to draw up guidelines for intensive cooperation with ambitious and bold objectives, and to resolutely back the Russian reformers.","Es ist eigentlich Sache der Staats- und Regierungschefs und derjenigen, die eine aktive russische Politik sehen wollen, sich von der bisher allzu weit herrschenden Haltung der Fernbeobachtung zu befreien, Leitlinien für eine intensive Zusammenarbeit mit ehrgeizigen und kühnen Zielen zu erarbeiten und die russischen Reformer entschlossen zu unterstützen.",nllb-200-3,0,0,0,0
reformers,Progress in Turkey inspires reformers and acts as a catalyst for democracy and human rights in the whole region.,Der Fortschritt in der Türkei inspiriert Reformer und wirkt als Katalysator für Demokratie und Menschenrechte in der gesamten Region.,nllb-200-3,0,0,0,0
reformers,"To allow the European Parliament to vote for Turkey's accession when the time comes, reformers in Europe and Turkey must work together to lobby for change, as the Commissioner advised.","Um es dem Europäischen Parlament zu ermöglichen, zu gegebener Zeit für den Beitritt der Türkei zu stimmen, müssen Reformer in Europa und der Türkei zusammenarbeiten, um, wie der Kommissar empfahl, für einen Wandel zu lobbieren.",nllb-200-3,0,0,0,0
reformers,"Being frank and fair also means that we need to praise Turkey for the new penal code, while pointing out to the reformers that this new penal code still contains far too many clauses and articles that can be misconstrued by the conservatives to frustrate the reformers, as we have seen in the case of the author Orhan Pamuk; that is why further changes are needed.","Wenn wir offen und fair sein wollen, müssen wir auch die Türkei für das neue Strafgesetzbuch loben und gleichzeitig den Reformern darauf hinweisen, daß dieses neue Strafgesetzbuch noch viel zu viele Klauseln und Artikel enthält, die von den Konservativen falsch interpretiert werden können, um die Reformer zu frustrieren, wie wir im Fall des Autors Orhan Pamuk gesehen haben; deshalb sind weitere Änderungen notwendig.",nllb-200-3,1,0,0,0
reformers,"Contacts must be established, but good use must be made of these, and the reformers must be given as much support as possible.","Es müssen Kontakte hergestellt werden, aber diese müssen gut genutzt werden, und die Reformer müssen so gut wie möglich unterstützt werden.",nllb-200-3,1,0,0,0
colleagues,"Dear colleagues, I have a statement to read.","Liebe Kolleginnen und Kollegen, ich möchte Ihnen eine Erklärung vorlesen.",nllb-200-3,0,0,0,0
colleagues,"Nobody here in Parliament can claim with a clear conscience that it will have any particular effect on research into medicine X or medicine Y. Certain serious scientists argue for the one position, and other equally serious scientists argue for the other, and we should not let ourselves get carried away with polemics, as have some of our colleagues.","Ich glaube, daß wir hier in diesem Parlament nicht mit gutem Gewissen behaupten können, daß es eine besondere Wirkung auf die Erforschung von Medizin X oder Medizin Y haben wird. Einige ernsthafte Wissenschaftler argumentieren für die eine Position, und andere ebenso ernsthafte Wissenschaftler argumentieren für die andere.",nllb-200-3,0,0,0,0
colleagues,"Within these 12 key priorities, my colleagues and I will make sure that the issue you have raised is tackled satisfactorily and that the Commission makes no recommendation to start the accession talks unless questions, such as the one you raised, are dealt with satisfactorily.","Innerhalb dieser zwölf Schlüsselprioritäten werden meine Kollegen und ich dafür sorgen, daß das von Ihnen angesprochene Problem zufriedenstellend angegangen wird und daß die Kommission keine Empfehlung zum Beginn der Beitrittsverhandlungen abgibt, wenn Fragen wie die, die Sie angesprochen haben, nicht zufriedenstellend behandelt werden.",nllb-200-3,0,0,0,0
colleagues,in writing. - I and my British Conservative colleagues support the work of the UN and the UN Human Rights Council.,Der Präsident. - Die Aussprache ist geschlossen.,nllb-200-3,0,0,0,0
colleagues,"To conclude, I regret to say that our colleagues are using arguments which are inaccurate and which can therefore only lead to wrong conclusions.","Abschließend möchte ich leider sagen, daß unsere Kolleginnen und Kollegen Argumente anführen, die unzutreffend sind und daher nur zu falschen Schlüssen führen können.",nllb-200-3,0,0,0,0
course participants,,,,0,0,0,0
patients,"There is, however, a considerable discrepancy between the number of patients waiting for a transplant and the number of patients who actually receive one.","Es besteht jedoch eine beträchtliche Diskrepanz zwischen der Zahl der Patienten, die auf eine Transplantation warten, und der Zahl der Patienten, die tatsächlich eine Transplantation erhalten.",nllb-200-3,0,0,0,0
patients,It is about the consequences for patients of the judgments of the European Court of Justice.,Es geht um die Folgen der Urteile des Europäischen Gerichtshofs für die Patienten.,nllb-200-3,1,0,0,0
patients,"The aim of this report is to improve the current situation; the basic objectives which it sets are promoting early diagnosis and prevention and improving the quality of life of patients, a solidarity-based and uniform response between the various states, from research through to medical treatment, and enhancing the dignity of patents throughout their treatment.","Das Ziel dieses Berichts ist es, die gegenwärtige Situation zu verbessern; die grundlegenden Ziele, die er formuliert, sind die Förderung der frühzeitigen Diagnose und Prävention und die Verbesserung der Lebensqualität der Patienten, eine solidarische und einheitliche Reaktion zwischen den verschiedenen Staaten, von der Forschung bis zur medizinischen Behandlung, und die Stärkung der Würde der Patente während ihrer gesamten Behandlung.",nllb-200-3,0,0,0,0
patients,"In my own country of Ireland, we have one of the lowest ratios of neurologists to patients: 17, where we should have a minimum of 39, a fact that negatively affects the outcome for Irish patients.","In meinem eigenen Land Irland haben wir eines der niedrigsten Verhältnisse von Neurologen zu Patienten: 17, wo wir mindestens 39 haben sollten, eine Tatsache, die sich negativ auf das Ergebnis für irische Patienten auswirkt.",nllb-200-3,0,0,0,0
patients,"I am particularly in favour of providing added value for patients who are on waiting lists. These new regulations will enable them to be treated more quickly in another Member State, rather than waiting a long time for treatment in their own country.","Ich bin besonders dafür, den Patienten, die auf Wartelisten stehen, einen Mehrwert zu bieten, denn diese neuen Vorschriften werden es ihnen ermöglichen, schneller in einem anderen Mitgliedstaat behandelt zu werden, anstatt lange auf eine Behandlung in ihrem eigenen Land zu warten.",nllb-200-3,0,0,0,0
mountaineers,"Such assaults on summits may appeal to extreme mountaineers such as our colleague Mr Messner, but I believe that the average member of the public still finds the proceedings laborious and difficult to understand.","Derartige Angriffe auf Gipfel mögen extremen Bergsteigern wie unserem Kollegen Herrn Messner gefallen, aber ich glaube, daß der Durchschnittsbürger die Verfahren immer noch als mühsam und schwer verständlich empfindet.",nllb-200-3,0,0,0,0
mountaineers,"Luckily and thankfully, the incident was witnessed by a number of foreign mountaineers, whose independent and trustworthy accounts, including a video, utterly contradicted the ridiculous lies about what happened put forward in an official statement by the Chinese authorities.","Glücklicherweise wurde der Vorfall von einer Reihe ausländischer Bergsteiger bezeugt, deren unabhängige und vertrauenswürdige Berichte, einschließlich eines Videos, den lächerlichen Lügen über das Geschehene, die in einer offiziellen Erklärung der chinesischen Behörden vorgebracht wurden, völlig widersprachen.",nllb-200-3,0,0,0,0
mountaineers,"Mr President, I have often, in this Assembly, had the opportunity to quote from the excellent Norwegian handbook for mountaineers.","Herr Präsident, ich habe in dieser Versammlung oft Gelegenheit gehabt, aus dem ausgezeichneten norwegischen Handbuch für Bergsteiger zu zitieren.",nllb-200-3,0,0,0,0
mountaineers,The number of potential new applications appears to be infinite. Imagine the thoroughly conceivable scenario that amateur mountaineers too will become dependent on satellite navigation systems in the future.,Die Zahl der möglichen neuen Anwendungsmöglichkeiten scheint unendlich zu sein.,nllb-200-3,0,0,0,0
mountaineers,"Mr President, I must again point out the wisdom contained in the Norwegian Mountaineers’ Handbook. In the event of a discrepancy between the map and the terrain, follow the terrain.","Herr Präsident, ich möchte noch einmal auf die Weisheit des norwegischen Bergsteigerhandbuchs hinweisen: Wenn die Karte mit dem Gelände nicht übereinstimmt, folge dem Gelände.",nllb-200-3,0,0,0,0
children's day carers,,,,0,0,0,0
ceramists,,,,0,0,0,0
pacifists,"He believed that would show not only the USA and the world at large, but also Iraq, that the weapons inspections are not something thought up by the USA, but the only way to achieve peace; and it would show that the weapons inspectors have strong support, even among us pacifists and opponents of war.","Er glaubte, das würde nicht nur den USA und der ganzen Welt, sondern auch dem Irak zeigen, daß die Waffeninspektionen nicht etwas sind, das von den USA erfunden wurde, sondern der einzige Weg, um Frieden zu erreichen; und es würde zeigen, daß die Waffeninspektoren starke Unterstützung haben, selbst unter uns Pazifisten und Kriegsgegner.",nllb-200-3,0,0,0,0
pacifists,"Suspending aid amounts to punishing the Palestinian population as a whole, that is to say to punishing not only the Islamists of Hamas, but also the civilian population, the children, the women, the pacifists and the democrats who were represented, I would point out, by 12 other lists of candidates during the elections.","Die Aussetzung der Hilfe bedeutet, die gesamte palästinensische Bevölkerung zu bestrafen, das heißt, nicht nur die Islamisten der Hamas, sondern auch die Zivilbevölkerung, die Kinder, die Frauen, die Pazifisten und die Demokraten zu bestrafen, die während der Wahlen durch zwölf andere Kandidatenlisten vertreten waren.",nllb-200-3,1,0,0,0
pacifists,"Pacifists from the Israeli movement, Peace Now, and I myself wept at the murder of Dr Tabet Tabet, an old friend; schools closed, land confiscated to make room for fresh settlements and further suffering: 80 Israelis, including children and adolescents, killed.","Die Pazifisten der israelischen Bewegung Peace Now und ich selbst weinten über die Ermordung von Dr. Tabet Tabet, einem alten Freund; Schulen wurden geschlossen, Land wurde konfisziert, um Platz für neue Siedlungen zu schaffen, und weitere Leiden: 80 Israelis, darunter Kinder und Jugendliche, wurden getötet.",nllb-200-3,1,0,0,0
pacifists,At present the necessary military action by NATO has been taken on the responsibility of a group of politicians who once upon a time loudly proclaimed themselves pacifists and opponents of war in the peace movements and are now ordering a war without wanting to dirty their hands.,"Die notwendige militärische Aktion der NATO wurde gegenwärtig von einer Gruppe von Politikern übernommen, die sich einst in den Friedensbewegungen lautstark als Pazifisten und Kriegsgegner aussprachen und jetzt einen Krieg befehlen, ohne sich die Hände schmutzig machen zu wollen.",nllb-200-3,0,0,0,0
pacifists,"The European Parliament's inability to adopt any position at all on the Iraqi crisis either, specifically in the current context, reveals the complexity of the real difficulties that exist - and these can only be overcome when there is mutual respect for the existence of these differences and for the significance of these differences, leaving behind the regrettable irresponsibility of the left, the daydreams of the pacifists and the dangerous new impulses of a certain centre- European approach.","Die Unfähigkeit des Europäischen Parlaments, auch im gegenwärtigen Kontext überhaupt eine Position zur irakischen Krise einzunehmen, zeigt die Komplexität der wirklichen Schwierigkeiten, die es gibt - und diese können nur überwunden werden, wenn es gegenseitigen Respekt für die Existenz dieser Unterschiede und für die Bedeutung dieser Unterschiede gibt, ohne die bedauerliche Verantwortungslosigkeit der Linken, die Tagträume der Pazifisten und die gefährlichen neuen Impulse eines gewissen mitteleuropäischen Ansatzes.",nllb-200-3,0,0,0,0
signees,,,,0,0,0,0
addressers,,,,0,0,0,0
counsellors,"The counsellors at the Court of Cassation, Bruno Cotte, Christine Chanet and Guy Joly, failed in their duty by not censuring the manifestly abusive use in the case of a law on publications intended for young people.","Die Rechtsanwälte des Kassationsgerichts, Bruno Cotte, Christine Chanet und Guy Joly, haben ihre Pflicht nicht erfüllt, indem sie im Fall eines Gesetzes über Veröffentlichungen für Jugendliche die offensichtlich missbräuchliche Verwendung nicht kritisiert haben.",nllb-200-3,0,0,0,0
counsellors,"These principles must furthermore take precedence over geopolitical or economic considerations, which are always poor counsellors in these situations and which have provided such poor results in the past.","Diese Grundsätze müssen darüber hinaus Vorrang vor geopolitischen oder wirtschaftlichen Erwägungen haben, die in diesen Situationen immer schlechte Berater sind und in der Vergangenheit so schlechte Ergebnisse erzielt haben.",nllb-200-3,0,0,0,0
counsellors,Strong feelings are not always wise counsellors.,Starke Gefühle sind nicht immer weise Ratgeber.,nllb-200-3,0,0,0,0
counsellors,"There is a need for urgent measures to strengthen prevention, such as training for lawyers, the police, judges and counsellors.","Es bedarf dringender Maßnahmen zur Stärkung der Prävention, beispielsweise der Ausbildung von Rechtsanwälten, Polizisten, Richtern und Beratern.",nllb-200-3,0,0,0,0
counsellors,"I strongly agree that fear and mistrust are bad counsellors, and EU leaders should not be led by these emotions during the meetings tomorrow and the day after tomorrow.","Ich stimme voll und ganz zu, daß Angst und Misstrauen schlechte Ratgeber sind, und die EU-Führungskräfte sollten sich bei den Treffen von morgen und übermorgen nicht von diesen Emotionen leiten lassen.",nllb-200-3,0,0,0,0
contractors,We need only think of the 'tangentopoli' scandal in Italy and of the front page story in the Financial Times a fortnight ago about the arrest in Germany of 15 senior civil servants for allegedly colluding with contractors to defraud the German taxpayer in connection with the construction of the second terminal at Frankfurt airport.,"Wir brauchen nur an den ""Tangentopoli""-Skandal in Italien zu denken und an die Titelseite der Financial Times vor zwei Wochen über die Verhaftung von 15 hochrangigen Beamten in Deutschland, die angeblich mit Auftragnehmern zusammengearbeitet haben, um den deutschen Steuerzahler im Zusammenhang mit dem Bau des zweiten Terminals am Flughafen Frankfurt zu betrügen.",nllb-200-3,0,0,0,0
contractors,"This new budgetary law will provide better protection for the Community's financial interests - I might mention, for example, the securities to be lodged by the recipients of advance payments, the obligation on contractors to provide auditor's certificates or the Commission's ability to bar contractors from tendering procedures if irregularities have been found in the past.","Das neue Haushaltsgesetz wird den finanziellen Interessen der Gemeinschaft einen besseren Schutz bieten - ich möchte beispielsweise die Sicherheiten erwähnen, die von den Empfängern von Vorschüssen geleistet werden müssen, die Verpflichtung der Auftragnehmer, Rechnungsprüferbescheinigungen vorzulegen, oder die Möglichkeit der Kommission, die Auftragnehmer von Ausschreibungsverfahren auszuschließen, wenn in der Vergangenheit Unregelmäßigkeiten festgestellt wurden.",nllb-200-3,1,0,0,0
contractors,"Responsibility rests with the public authorities, but the contractors are both public and non-public.","Die Verantwortung liegt bei den Behörden, aber die Auftragnehmer sind sowohl öffentliche als auch private Unternehmen.",nllb-200-3,1,0,0,0
contractors,"Ladies and gentlemen, we are faced with a broader problem, that of the organisation of work characterised by the use of workers provided by temporary work agencies, the dividing up of the productive process, allocating it to contractors, subcontractors and self-employed workers and externalised and decentralised production methods in general.","Wir haben ein größeres Problem, meine Damen und Herren, nämlich das der Arbeitsorganisation, die sich durch den Einsatz von Leiharbeitern auszeichnet, durch die Aufteilung des Produktionsprozesses auf Auftragnehmer, Unterauftragnehmer und Selbständige und allgemein durch ausgelagerte und dezentrale Produktionsmethoden.",nllb-200-3,0,0,0,0
contractors,"If some of the contractors feel he acted too precipitately, then they have their civil court rights.","Wenn einige der Auftragnehmer das Gefühl haben, dass er zu voreilig gehandelt hat, dann haben sie ihre Zivilgerichtsrechte.",nllb-200-3,0,0,0,0
coordinators,"And yet, in my first mandate as a democratically elected Member of the European Parliament, I find that I have been excluded from coordinators' meetings, that I do not have a voice on the Conference of Presidents.","Und doch habe ich in meinem ersten Mandat als demokratisch gewähltes Mitglied des Europäischen Parlaments festgestellt, daß ich von den Koordinatorenversammlungen ausgeschlossen wurde, daß ich in der Konferenz der Präsidenten keine Stimme habe.",nllb-200-3,0,0,0,0
coordinators,"It is for that reason, Mr President – and I take the liberty of insisting on this point this morning – that I have taken the decision to propose the appointment of coordinators to the Council and Parliament. These coordinators will be made responsible precisely for ensuring that every effort is made along the whole length of the corridor – they are essentially rail corridors and also river corridors – to guarantee the cohesion of the corridor, within the time allowed.","Aus diesem Grund, Herr Präsident - und ich nehme mir die Freiheit, heute Morgen auf diesem Punkt zu beharren - habe ich beschlossen, dem Rat und dem Parlament die Ernennung von Koordinatoren vorzuschlagen, die genau dafür zuständig sind, daß auf der gesamten Länge des Korridors - es handelt sich im wesentlichen um Eisenbahnkorridore und auch um Flusskorridore - alle Anstrengungen unternommen werden, um den Zusammenhalt des Korridors innerhalb der vorgesehenen Frist zu gewährleisten.",nllb-200-3,0,0,0,0
coordinators,I am extremely grateful to my colleagues and coordinators of the other groups for the constructive negotiations which have been concluded by a firm intent to reform the electoral procedure of Parliament.,"Ich bin meinen Kollegen und den Koordinatoren der anderen Fraktionen für die konstruktiven Verhandlungen, die mit dem festen Willen zur Reform des Wahlverfahrens des Parlaments abgeschlossen wurden, äußerst dankbar.",nllb-200-3,0,0,0,0
coordinators,"We, and other Members, in particular the coordinators of the Foreign Affairs Committee, have established that the matters which we select for consideration in the topical and urgent debate are not always very appropriate.","Wir und andere Abgeordnete, insbesondere die Koordinatoren des Ausschusses für auswärtige Angelegenheiten, haben festgestellt, daß die Themen, die wir in der aktuellen und dringenden Aussprache zur Prüfung auswählen, nicht immer sehr angemessen sind.",nllb-200-3,1,0,0,0
coordinators,I would therefore request a meeting with the coordinators so that they may give me a mandate to reduce this EUR 580 000 in some line and thereby prevent the margin from being exceeded.,"Ich möchte daher um ein Treffen mit den Koordinatoren bitten, damit sie mir ein Mandat erteilen, diese 580 000 Euro in einer bestimmten Linie zu reduzieren und so zu verhindern, daß die Marge überschritten wird.",nllb-200-3,0,0,0,0
supremacists,,,,0,0,0,0
employees,"The new enterprise law must ensure that employees are no longer outsiders, but members of the enterprise.","Das neue Unternehmensrecht muß sicherstellen, daß die Arbeitnehmer nicht länger Außenseiter, sondern Mitglieder des Unternehmens sind.",nllb-200-3,0,0,0,0
employees,"Financial institutions should give greater attention to the implementation of measures to raise awareness about the risks, as better information about risk at all levels of society - and among employees - is often crucial in improving risk management.","Finanzinstitute sollten der Umsetzung von Maßnahmen zur Sensibilisierung für Risiken größere Aufmerksamkeit widmen, da eine bessere Information über Risiken auf allen Ebenen der Gesellschaft - und unter den Mitarbeitern - häufig entscheidend für die Verbesserung des Risikomanagements ist.",nllb-200-3,0,0,0,0
employees,"There are 200 million children in paid employment in the world, 12 million people perform forced labour, more than two million employees die every year from the consequences of accidents at work or of occupational diseases, and 145 trade unionists were assassinated last year.","Es gibt 200 Millionen Kinder in bezahlter Beschäftigung auf der Welt, 12 Millionen Menschen in Zwangsarbeit, mehr als zwei Millionen Arbeitnehmer sterben jedes Jahr an den Folgen von Arbeitsunfällen oder Berufskrankheiten und im vergangenen Jahr wurden 145 Gewerkschafter ermordet.",nllb-200-3,0,0,0,0
employees,"An additional factor that still militates against the freedom of movement of employees, and above all against their mobility, is the rather uncoordinated tax policy of the European Union in this context.","Ein weiterer Faktor, der noch immer gegen die Freizügigkeit der Arbeitnehmer und vor allem gegen ihre Mobilität kämpft, ist die eher unkoordinierte Steuerpolitik der Europäischen Union in diesem Zusammenhang.",nllb-200-3,0,0,0,0
employees,"However, society also has to get to a stage where this voluntary service to the community is rewarded by giving participants preference when taking on employees and not looking at how quickly a person has done something, how quickly a person has studied, but whether a person has also rendered a service to the community.","Allerdings muss die Gesellschaft auch zu einem Stadium kommen, in dem dieser freiwillige Dienst an der Gemeinschaft belohnt wird, indem den Teilnehmern bei der Einstellung von Mitarbeitern Vorrang eingeräumt wird und nicht darauf geachtet wird, wie schnell eine Person etwas getan hat, wie schnell eine Person studiert hat, sondern ob eine Person auch eine Dienstleistung für die Gemeinschaft erbracht hat.",nllb-200-3,0,0,0,0
investors,The return of these states to brutal capitalism and the increasing stranglehold of powerful investors from the west are already causing a considerable rise in social inequalities.,Die Rückkehr dieser Staaten zum brutalen Kapitalismus und der zunehmende Würgegriff mächtiger Investoren aus dem Westen verursachen bereits einen beträchtlichen Anstieg der sozialen Ungleichheiten.,nllb-200-3,0,0,0,0
investors,"As evidenced by the successful example of Central and Eastern Europe, this will be beneficial not only for investors but also for the countries into which investment flows, which in this case means India.","Wie das erfolgreiche Beispiel Mittel- und Osteuropas zeigt, wird dies nicht nur für Investoren von Vorteil sein, sondern auch für die Länder, in die Investitionen fließen, was in diesem Fall Indien bedeutet.",nllb-200-3,0,0,0,0
investors,"As the rapporteur states, tax regimes and the lack of a single regulatory market act as a deterrent, with many Member States imposing tax penalties on investors who invest in a foreign domiciled hedge fund.","Wie der Berichterstatter feststellt, wirken die steuerlichen Regelungen und das Fehlen eines einheitlichen Regulierungsmarktes abschreckend, da viele Mitgliedstaaten Investoren, die in einen im Ausland ansässigen Hedgefonds investieren, steuerliche Sanktionen auferlegen.",nllb-200-3,0,0,0,0
investors,This acts as a deterrent and naturally has an extremely negative impact on the decisions of other investors.,Dies wirkt abschreckend und hat natürlich äußerst negative Auswirkungen auf die Entscheidungen anderer Investoren.,nllb-200-3,0,0,0,0
investors,Investors must know that the same standards apply throughout the world.,"Investoren müssen wissen, daß weltweit die gleichen Standards gelten.",nllb-200-3,0,0,0,0
bloggers,"Given this intelligent political strategy, in my view, it is inappropriate to hold this urgent debate on two young bloggers sentenced following events for which proceedings are still ongoing while we overlook other situations that are truly tragic, such as the recent massacre of 57 people who had come together to support a presidential election candidate in the Philippines.","Angesichts dieser intelligenten politischen Strategie ist es meiner Meinung nach unangemessen, diese dringende Debatte über zwei junge Blogger zu führen, die nach Ereignissen verurteilt wurden, für die das Verfahren noch andauert, während wir andere wirklich tragische Situationen übersehen, wie das jüngste Massaker an 57 Menschen, die zusammenkamen, um einen Präsidentschaftskandidaten auf den Philippinen zu unterstützen.",nllb-200-3,0,0,0,0
bloggers,"It is therefore very difficult to understand or accept that around 30 activists, politicians and bloggers were arrested by government forces while travelling to the southern Egyptian town of Nag Hammadi to express their condolences to the families of those killed during the sectarian violence.","Es ist daher sehr schwer zu verstehen oder zu akzeptieren, dass rund 30 Aktivisten, Politiker und Blogger von Regierungsstreitkräften festgenommen wurden, als sie in die südliche ägyptische Stadt Nag Hammadi reisten, um den Familien der Opfer der sektiererischen Gewalt ihr Beileid auszudrücken.",nllb-200-3,0,0,0,0
bloggers,"Numerous human rights defenders, journalists and web bloggers have been arrested.","Zahlreiche Menschenrechtsverteidiger, Journalisten und Web-Blogger wurden verhaftet.",nllb-200-3,0,0,0,0
bloggers,"I am referring specifically to the release of the two bloggers, Adnan Hajizade and Emin Milli, whom we have discussed in this Chamber.","Ich beziehe mich speziell auf die Freilassung der beiden Blogger Adnan Hajizade und Emin Milli, über die wir in diesem Saal gesprochen haben.",nllb-200-3,0,0,0,0
bloggers,"For example, the video which was apparently taken in the restaurant, which clearly showed who had been attacked and that the attackers were other people and not these two bloggers, was not played.","Zum Beispiel wurde das Video, das anscheinend im Restaurant aufgenommen wurde und deutlich zeigte, wer angegriffen worden war und dass die Angreifer andere Menschen waren und nicht diese beiden Blogger, nicht abgespielt.",nllb-200-3,0,0,0,0
