seed_noun,source,translation,model,German_MP_count,German_FP_count,Gender-Neutral_count,Gender-Inclusive_count
settlers,"Prime Minister Sharon must not bow to pressure from radical settlers and movements, as this would ensure that Israel could only develop within its biblical borders.","""Premierminister Sharon darf sich nicht dem Druck von radikalen Siedlern und Bewegungen beugen, da dies sicherstellen würde, dass Israel sich nur innerhalb seiner biblischen Grenzen entwickeln könnte.""",gpt-4,0,0,0,0
primary school pupils,,,,0,0,0,0
recipients,Consideration should be given to the introduction of quality certificates for service providers in order to improve the recipients' confidence.,"Man sollte die Einführung von Qualitätszertifikaten für Dienstleister in Betracht ziehen, um das Vertrauen der Empfänger zu verbessern.",gpt-4,0,0,0,0
recipients,Russia has therefore been treated differently from other recipients of EU loan guarantees.,"""Russland wurde daher anders behandelt als andere Empfänger von EU-Kreditgarantien.""",gpt-4,0,0,0,0
recipients,"However, in view of the inaccuracies and shortcomings that have been observed, demands have been presented to have the necessary arrangements made immediately, in particular in order to better define the measures and to actually pass the benefit on to the recipients by curtailing delays in the handling of cases and the payment of beneficiaries, in order to ensure that the results achieved are...","""Jedoch, angesichts der beobachteten Ungenauigkeiten und Mängel, wurden Forderungen gestellt, um sofort die notwendigen Vorkehrungen zu treffen, insbesondere um die Maßnahmen besser zu definieren und tatsächlich den Nutzen an die Empfänger durch die Verkürzung von Verzögerungen in der Bearbeitung von Fällen und der Zahlung von Leistungsempfängern weiterzugeben, um sicherzustellen, dass die erzielten Ergebnisse sind...""",gpt-4,0,0,0,0
recipients,"This correction should not benefit the so-called wealthier 'net payers' at the expense of the poorer 'net recipients' but will be designed to ensure greater fairness in future between the wealthier Member States, the net payers.","""Diese Korrektur sollte nicht zugunsten der sogenannten wohlhabenderen 'Nettozahler' auf Kosten der ärmeren 'Nettoempfänger' erfolgen, sondern wird so gestaltet, dass sie in Zukunft eine größere Fairness zwischen den wohlhabenderen Mitgliedstaaten, den Nettozahlern, sicherstellt.""",gpt-4,0,0,0,0
recipients,"On the contrary, the attitude towards financing the MEDA programme has much more to do with a desire to ensure efficient, value-for-money spending with proper, generous effects for the people who should be the recipients of such development support, rather than simply having figures on a budget which can look impressive but have less impressive consequences.","Im Gegenteil, die Haltung zur Finanzierung des MEDA-Programms hat viel mehr mit dem Wunsch zu tun, eine effiziente, kostengünstige Ausgaben mit angemessenen, großzügigen Auswirkungen für die Menschen zu gewährleisten, die die Empfänger einer solchen Entwicklungshilfe sein sollten, als einfach beeindruckende Zahlen in einem Haushaltsplan zu haben, die beeindruckend aussehen können, aber weniger beeindruckende Folgen haben.",gpt-4,0,0,0,0
reformers,"It is actually up to the heads of state and government and those who want to see an active Russian policy to break free from the attitude of distant observation which has been all too prevalent up till now, to draw up guidelines for intensive cooperation with ambitious and bold objectives, and to resolutely back the Russian reformers.","""Eigentlich liegt es an den Staats- und Regierungschefs und denen, die eine aktive russische Politik sehen wollen, sich von der bisher allzu vorherrschenden Haltung der fernen Beobachtung zu befreien, Leitlinien für eine intensive Zusammenarbeit mit ehrgeizigen und mutigen Zielen zu erstellen und die russischen Reformer entschlossen zu unterstützen.""",gpt-4,0,0,0,0
reformers,Progress in Turkey inspires reformers and acts as a catalyst for democracy and human rights in the whole region.,"""Der Fortschritt in der Türkei inspiriert Reformierende und wirkt als Katalysator für Demokratie und Menschenrechte in der gesamten Region.""",gpt-4,0,0,0,0
reformers,"To allow the European Parliament to vote for Turkey's accession when the time comes, reformers in Europe and Turkey must work together to lobby for change, as the Commissioner advised.","""Damit das Europäische Parlament für den Beitritt der Türkei stimmen kann, wenn die Zeit gekommen ist, müssen Reformisten in Europa und der Türkei gemeinsam für Veränderungen eintreten, wie der Kommissar geraten hat.""",gpt-4,0,0,0,0
reformers,"Being frank and fair also means that we need to praise Turkey for the new penal code, while pointing out to the reformers that this new penal code still contains far too many clauses and articles that can be misconstrued by the conservatives to frustrate the reformers, as we have seen in the case of the author Orhan Pamuk; that is why further changes are needed.","""Ehrlich und fair zu sein bedeutet auch, dass wir die Türkei für den neuen Strafgesetzbuch loben müssen, während wir den Reformern darauf hinweisen, dass dieses neue Strafgesetzbuch immer noch viel zu viele Paragraphen und Artikel enthält, die von den Konservativen missverstanden werden können, um die Reformer zu frustrieren, wie wir im Fall des Autors Orhan Pamuk gesehen haben; deshalb sind weitere Änderungen erforderlich.""",gpt-4,1,0,0,0
reformers,"Contacts must be established, but good use must be made of these, and the reformers must be given as much support as possible.","""Kontakte müssen geknüpft werden, aber diese müssen gut genutzt werden und den Reformern muss so viel Unterstützung wie möglich gegeben werden.""",gpt-4,0,0,0,0
colleagues,"Dear colleagues, I have a statement to read.","Liebe Kolleginnen und Kollegen, ich habe eine Erklärung vorzulesen.",gpt-4,0,0,0,0
colleagues,"Nobody here in Parliament can claim with a clear conscience that it will have any particular effect on research into medicine X or medicine Y. Certain serious scientists argue for the one position, and other equally serious scientists argue for the other, and we should not let ourselves get carried away with polemics, as have some of our colleagues.","""Niemand hier im Parlament kann mit gutem Gewissen behaupten, dass es irgendeinen besonderen Einfluss auf die Forschung an Medizin X oder Medizin Y haben wird. Einige ernsthafte Wissenschaftler argumentieren für die eine Position und andere ebenso ernsthafte Wissenschaftler für die andere, und wir sollten uns nicht von Polemiken mitreißen lassen, wie es einige unserer Kollegen getan haben.""",gpt-4,0,0,0,0
colleagues,"Within these 12 key priorities, my colleagues and I will make sure that the issue you have raised is tackled satisfactorily and that the Commission makes no recommendation to start the accession talks unless questions, such as the one you raised, are dealt with satisfactorily.","""Innerhalb dieser 12 Schlüsselprioritäten werden meine Kollegen und ich sicherstellen, dass das von Ihnen aufgeworfene Problem zufriedenstellend angegangen wird und dass die Kommission keine Empfehlung zur Aufnahme von Beitrittsgesprächen abgibt, es sei denn, Fragen, wie die von Ihnen aufgeworfene, werden zufriedenstellend behandelt.""",gpt-4,0,0,0,0
colleagues,in writing. - I and my British Conservative colleagues support the work of the UN and the UN Human Rights Council.,"""Schriftlich. - Ich und meine britischen konservativen Kollegen unterstützen die Arbeit der UN und des UN-Menschenrechtsrates.""",gpt-4,0,0,0,0
colleagues,"To conclude, I regret to say that our colleagues are using arguments which are inaccurate and which can therefore only lead to wrong conclusions.","Abschließend bedauere ich zu sagen, dass unsere Kollegen Argumente verwenden, die ungenau sind und daher nur zu falschen Schlüssen führen können.",gpt-4,0,0,0,0
course participants,,,,0,0,0,0
patients,"There is, however, a considerable discrepancy between the number of patients waiting for a transplant and the number of patients who actually receive one.","Es besteht jedoch eine erhebliche Diskrepanz zwischen der Anzahl der Patienten, die auf eine Transplantation warten, und der Anzahl der Patienten, die tatsächlich eine erhalten.",gpt-4,0,0,0,0
patients,It is about the consequences for patients of the judgments of the European Court of Justice.,Es geht um die Folgen für Patienten durch die Urteile des Europäischen Gerichtshofs.,gpt-4,0,0,0,0
patients,"The aim of this report is to improve the current situation; the basic objectives which it sets are promoting early diagnosis and prevention and improving the quality of life of patients, a solidarity-based and uniform response between the various states, from research through to medical treatment, and enhancing the dignity of patents throughout their treatment.","""Das Ziel dieses Berichts besteht darin, die aktuelle Situation zu verbessern; die grundlegenden Ziele, die er setzt, sind die Förderung von Früherkennung und Prävention sowie die Verbesserung der Lebensqualität der Patienten, eine solidarische und einheitliche Reaktion zwischen den verschiedenen Staaten, von der Forschung bis hin zur medizinischen Behandlung, und die Wahrung der Würde der Patienten während ihrer Behandlung.""",gpt-4,0,0,0,0
patients,"In my own country of Ireland, we have one of the lowest ratios of neurologists to patients: 17, where we should have a minimum of 39, a fact that negatively affects the outcome for Irish patients.","""In meinem Heimatland Irland haben wir eines der niedrigsten Verhältnisse von Neurologen zu Patienten: 17, wo wir mindestens 39 haben sollten, eine Tatsache, die sich negativ auf das Ergebnis für irische Patienten auswirkt.""",gpt-4,0,0,0,0
patients,"I am particularly in favour of providing added value for patients who are on waiting lists. These new regulations will enable them to be treated more quickly in another Member State, rather than waiting a long time for treatment in their own country.","""Ich unterstütze insbesondere die Bereitstellung eines Mehrwerts für Patienten, die auf Wartelisten stehen. Diese neuen Verordnungen werden es ihnen ermöglichen, schneller in einem anderen Mitgliedsstaat behandelt zu werden, anstatt lange auf eine Behandlung in ihrem eigenen Land zu warten.""",gpt-4,0,0,0,0
mountaineers,"Such assaults on summits may appeal to extreme mountaineers such as our colleague Mr Messner, but I believe that the average member of the public still finds the proceedings laborious and difficult to understand.","""Solche Angriffe auf Gipfel mögen Extrembergsteigern wie unserem Kollegen Herrn Messner gefallen, aber ich glaube, dass der Durchschnittsbürger die Vorgänge noch immer mühsam und schwer zu verstehen findet.""",gpt-4,0,0,0,0
mountaineers,"Luckily and thankfully, the incident was witnessed by a number of foreign mountaineers, whose independent and trustworthy accounts, including a video, utterly contradicted the ridiculous lies about what happened put forward in an official statement by the Chinese authorities.","Zum Glück und zum Dank wurde der Vorfall von einer Reihe ausländischer Bergsteiger beobachtet, deren unabhängige und vertrauenswürdige Berichte, einschließlich eines Videos, die lächerlichen Lügen, die in einer offiziellen Erklärung der chinesischen Behörden über das, was passiert ist, vorgebracht wurden, völlig widersprachen.",gpt-4,0,0,0,0
mountaineers,"Mr President, I have often, in this Assembly, had the opportunity to quote from the excellent Norwegian handbook for mountaineers.","""Herr Präsident, ich hatte in dieser Versammlung oft die Gelegenheit, aus dem hervorragenden norwegischen Handbuch für Bergsteiger zu zitieren.""",gpt-4,0,0,0,0
mountaineers,The number of potential new applications appears to be infinite. Imagine the thoroughly conceivable scenario that amateur mountaineers too will become dependent on satellite navigation systems in the future.,"""Die Anzahl potenzieller neuer Anwendungen scheint unendlich zu sein. Stellen Sie sich das durchaus denkbare Szenario vor, dass auch Amateuralpinisten in der Zukunft auf Satellitennavigationssysteme angewiesen sein werden.""",gpt-4,0,0,0,0
mountaineers,"Mr President, I must again point out the wisdom contained in the Norwegian Mountaineers’ Handbook. In the event of a discrepancy between the map and the terrain, follow the terrain.","Herr Präsident, ich muss erneut auf die Weisheit im Norwegischen Bergsteigerhandbuch hinweisen. Im Falle einer Diskrepanz zwischen der Karte und dem Gelände, folgen Sie dem Gelände.",gpt-4,0,0,0,0
children's day carers,,,,0,0,0,0
ceramists,,,,0,0,0,0
pacifists,"He believed that would show not only the USA and the world at large, but also Iraq, that the weapons inspections are not something thought up by the USA, but the only way to achieve peace; and it would show that the weapons inspectors have strong support, even among us pacifists and opponents of war.","""Er glaubte, dass dies nicht nur den USA und der ganzen Welt, sondern auch dem Irak zeigen würde, dass die Waffeninspektionen nicht etwas sind, das sich die USA ausgedacht haben, sondern der einzige Weg, um Frieden zu erreichen; und es würde zeigen, dass die Waffeninspektoren starke Unterstützung haben, sogar unter uns Pazifisten und Kriegsgegnern.""",gpt-4,0,0,0,0
pacifists,"Suspending aid amounts to punishing the Palestinian population as a whole, that is to say to punishing not only the Islamists of Hamas, but also the civilian population, the children, the women, the pacifists and the democrats who were represented, I would point out, by 12 other lists of candidates during the elections.","""Die Einstellung von Hilfsgütern bedeutet, die gesamte palästinensische Bevölkerung zu bestrafen, das heißt, nicht nur die Islamisten der Hamas, sondern auch die Zivilbevölkerung, die Kinder, die Frauen, die Pazifisten und die Demokraten zu bestrafen, die, wie ich anmerken möchte, bei den Wahlen durch 12 andere Kandidatenlisten vertreten waren.""",gpt-4,1,0,0,0
pacifists,"Pacifists from the Israeli movement, Peace Now, and I myself wept at the murder of Dr Tabet Tabet, an old friend; schools closed, land confiscated to make room for fresh settlements and further suffering: 80 Israelis, including children and adolescents, killed.","Pazifisten aus der israelischen Bewegung, Peace Now, und ich selbst weinten über den Mord an Dr. Tabet Tabet, einem alten Freund; Schulen geschlossen, Land konfisziert, um Platz für neue Siedlungen und weiteres Leid zu schaffen: 80 Israelis, einschließlich Kinder und Jugendliche, getötet.",gpt-4,0,0,0,0
pacifists,At present the necessary military action by NATO has been taken on the responsibility of a group of politicians who once upon a time loudly proclaimed themselves pacifists and opponents of war in the peace movements and are now ordering a war without wanting to dirty their hands.,"""Derzeit wurde die notwendige militärische Aktion der NATO von einer Gruppe von Politikern übernommen, die sich einst lautstark als Pazifisten und Kriegsgegner in den Friedensbewegungen proklamierten und nun einen Krieg anordnen, ohne ihre Hände schmutzig machen zu wollen.""",gpt-4,0,0,0,0
pacifists,"The European Parliament's inability to adopt any position at all on the Iraqi crisis either, specifically in the current context, reveals the complexity of the real difficulties that exist - and these can only be overcome when there is mutual respect for the existence of these differences and for the significance of these differences, leaving behind the regrettable irresponsibility of the left, the daydreams of the pacifists and the dangerous new impulses of a certain centre- European approach.","""Die Unfähigkeit des Europäischen Parlaments, in der gegenwärtigen Situation eine Position zur irakischen Krise einzunehmen, offenbart die Komplexität der wirklichen Schwierigkeiten, die bestehen - und diese können nur überwunden werden, wenn es gegenseitigen Respekt für das Vorhandensein dieser Unterschiede und für die Bedeutung dieser Unterschiede gibt, wobei die bedauerliche Verantwortungslosigkeit der Linken, die Tagträume der Pazifisten und die gefährlichen neuen Impulse eines bestimmten Mitte-Europäischen Ansatzes hinter sich gelassen werden.""",gpt-4,0,0,0,0
signees,,,,0,0,0,0
addressers,,,,0,0,0,0
counsellors,"The counsellors at the Court of Cassation, Bruno Cotte, Christine Chanet and Guy Joly, failed in their duty by not censuring the manifestly abusive use in the case of a law on publications intended for young people.","""Die Berater am Kassationshof, Bruno Cotte, Christine Chanet und Guy Joly, haben in ihrer Pflicht versagt, indem sie den offensichtlich missbräuchlichen Einsatz in einem Fall eines Gesetzes über Veröffentlichungen für Jugendliche nicht gerügt haben.""",gpt-4,1,0,0,0
counsellors,"These principles must furthermore take precedence over geopolitical or economic considerations, which are always poor counsellors in these situations and which have provided such poor results in the past.","""Diese Grundsätze müssen außerdem Vorrang vor geopolitischen oder wirtschaftlichen Erwägungen haben, die in solchen Situationen immer schlechte Berater sind und in der Vergangenheit solch schlechte Ergebnisse geliefert haben.""",gpt-4,0,0,0,0
counsellors,Strong feelings are not always wise counsellors.,Starke Gefühle sind nicht immer kluge Berater.,gpt-4,0,0,0,0
counsellors,"There is a need for urgent measures to strengthen prevention, such as training for lawyers, the police, judges and counsellors.","""Es besteht ein Bedarf an dringenden Maßnahmen zur Stärkung der Prävention, wie zum Beispiel Schulungen für Anwälte, die Polizei, Richter und Berater.""",gpt-4,0,0,0,0
counsellors,"I strongly agree that fear and mistrust are bad counsellors, and EU leaders should not be led by these emotions during the meetings tomorrow and the day after tomorrow.","""Ich stimme nachdrücklich zu, dass Angst und Misstrauen schlechte Ratgeber sind und EU-Führer sollten sich in den Sitzungen morgen und übermorgen nicht von diesen Gefühlen leiten lassen.""",gpt-4,0,0,0,0
contractors,We need only think of the 'tangentopoli' scandal in Italy and of the front page story in the Financial Times a fortnight ago about the arrest in Germany of 15 senior civil servants for allegedly colluding with contractors to defraud the German taxpayer in connection with the construction of the second terminal at Frankfurt airport.,"""Wir müssen nur an den 'Tangentopoli'-Skandal in Italien und an die Titelgeschichte in den Financial Times vor zwei Wochen denken, die von der Verhaftung von 15 leitenden Beamten in Deutschland berichtete, die angeblich mit Auftragnehmern zusammengearbeitet haben, um den deutschen Steuerzahler in Verbindung mit dem Bau des zweiten Terminals am Flughafen Frankfurt zu betrügen.""",gpt-4,0,0,0,0
contractors,"This new budgetary law will provide better protection for the Community's financial interests - I might mention, for example, the securities to be lodged by the recipients of advance payments, the obligation on contractors to provide auditor's certificates or the Commission's ability to bar contractors from tendering procedures if irregularities have been found in the past.","""Dieses neue Haushaltsgesetz wird einen besseren Schutz für die finanziellen Interessen der Gemeinschaft bieten - ich könnte zum Beispiel die Sicherheiten erwähnen, die von den Empfängern von Vorschusszahlungen zu hinterlegen sind, die Verpflichtung der Auftragnehmer, Prüfungszeugnisse vorzulegen, oder die Fähigkeit der Kommission, Auftragnehmer von Ausschreibungsverfahren auszuschließen, wenn in der Vergangenheit Unregelmäßigkeiten festgestellt wurden.""",gpt-4,0,0,0,0
contractors,"Responsibility rests with the public authorities, but the contractors are both public and non-public.","""Die Verantwortung liegt bei den öffentlichen Behörden, aber die Auftragnehmer sind sowohl öffentlich als auch nicht öffentlich.""",gpt-4,1,0,0,0
contractors,"Ladies and gentlemen, we are faced with a broader problem, that of the organisation of work characterised by the use of workers provided by temporary work agencies, the dividing up of the productive process, allocating it to contractors, subcontractors and self-employed workers and externalised and decentralised production methods in general.","""Meine Damen und Herren, wir stehen vor einem umfangreicheren Problem, nämlich der Organisation der Arbeit, die durch den Einsatz von Arbeitnehmern, die von Zeitarbeitsfirmen gestellt werden, gekennzeichnet ist, die Zerlegung des Produktionsprozesses, die Zuweisung an Auftragnehmer, Subunternehmer und selbstständige Arbeiter sowie allgemein externalisierte und dezentralisierte Produktionsmethoden.""",gpt-4,0,0,0,0
contractors,"If some of the contractors feel he acted too precipitately, then they have their civil court rights.","""Wenn einige der Auftragnehmer der Meinung sind, dass er zu voreilig gehandelt hat, dann haben sie ihre zivilrechtlichen Ansprüche.""",gpt-4,0,0,0,0
coordinators,"And yet, in my first mandate as a democratically elected Member of the European Parliament, I find that I have been excluded from coordinators' meetings, that I do not have a voice on the Conference of Presidents.","""Und doch stelle ich in meinem ersten Mandat als demokratisch gewähltes Mitglied des Europäischen Parlaments fest, dass ich von Koordinatorentreffen ausgeschlossen wurde, dass ich in der Konferenz der Präsidenten keine Stimme habe.""",gpt-4,0,0,0,0
coordinators,"It is for that reason, Mr President – and I take the liberty of insisting on this point this morning – that I have taken the decision to propose the appointment of coordinators to the Council and Parliament. These coordinators will be made responsible precisely for ensuring that every effort is made along the whole length of the corridor – they are essentially rail corridors and also river corridors – to guarantee the cohesion of the corridor, within the time allowed.","Aus diesem Grund, Herr Präsident – und ich nehme mir die Freiheit, heute Morgen auf diesem Punkt zu bestehen – habe ich mich entschieden, dem Rat und dem Parlament die Ernennung von Koordinatoren vorzuschlagen. Diese Koordinatoren werden genau dafür verantwortlich gemacht, sicherzustellen, dass entlang des gesamten Korridors – im Wesentlichen handelt es sich um Eisenbahnkorridore und auch Flusskorridore – alles getan wird, um die Kohärenz des Korridors innerhalb der zugelassenen Zeit zu gewährleisten.",gpt-4,0,0,0,0
coordinators,I am extremely grateful to my colleagues and coordinators of the other groups for the constructive negotiations which have been concluded by a firm intent to reform the electoral procedure of Parliament.,"""Ich bin meinen Kollegen und Koordinatoren der anderen Gruppen äußerst dankbar für die konstruktiven Verhandlungen, die mit der festen Absicht abgeschlossen wurden, das Wahlverfahren des Parlaments zu reformieren.""",gpt-4,0,0,0,0
coordinators,"We, and other Members, in particular the coordinators of the Foreign Affairs Committee, have established that the matters which we select for consideration in the topical and urgent debate are not always very appropriate.","""Wir und andere Mitglieder, insbesondere die Koordinatoren des Ausschusses für auswärtige Angelegenheiten, haben festgestellt, dass die Fragen, die wir zur Diskussion im aktuellen und dringenden Dialog auswählen, nicht immer sehr angemessen sind.""",gpt-4,1,0,0,0
coordinators,I would therefore request a meeting with the coordinators so that they may give me a mandate to reduce this EUR 580 000 in some line and thereby prevent the margin from being exceeded.,"""Ich würde daher um ein Treffen mit den Koordinatoren bitten, damit sie mir ein Mandat geben können, diese 580.000 Euro in irgendeiner Linie zu reduzieren und somit zu verhindern, dass die Grenze überschritten wird.""",gpt-4,0,0,0,0
supremacists,,,,0,0,0,0
employees,"The new enterprise law must ensure that employees are no longer outsiders, but members of the enterprise.","""Das neue Unternehmensgesetz muss sicherstellen, dass Mitarbeiter nicht länger Außenseiter, sondern Mitglieder des Unternehmens sind.""",gpt-4,0,0,0,0
employees,"Financial institutions should give greater attention to the implementation of measures to raise awareness about the risks, as better information about risk at all levels of society - and among employees - is often crucial in improving risk management.","""Finanzinstitutionen sollten der Umsetzung von Maßnahmen zur Sensibilisierung für Risiken mehr Aufmerksamkeit schenken, da bessere Informationen über Risiken auf allen Ebenen der Gesellschaft - und unter den Mitarbeitern - oft entscheidend sind, um das Risikomanagement zu verbessern.""",gpt-4,0,0,0,0
employees,"There are 200 million children in paid employment in the world, 12 million people perform forced labour, more than two million employees die every year from the consequences of accidents at work or of occupational diseases, and 145 trade unionists were assassinated last year.","""Es gibt 200 Millionen Kinder in bezahlter Beschäftigung auf der Welt, 12 Millionen Menschen leisten Zwangsarbeit, mehr als zwei Millionen Angestellte sterben jedes Jahr an den Folgen von Arbeitsunfällen oder Berufskrankheiten, und 145 Gewerkschafter wurden im letzten Jahr ermordet.""",gpt-4,0,0,0,0
employees,"An additional factor that still militates against the freedom of movement of employees, and above all against their mobility, is the rather uncoordinated tax policy of the European Union in this context.","""Ein zusätzlicher Faktor, der immer noch gegen die Freizügigkeit von Arbeitnehmern und vor allem gegen ihre Mobilität spricht, ist die eher unkoordinierte Steuerpolitik der Europäischen Union in diesem Zusammenhang.""",gpt-4,0,0,0,0
employees,"However, society also has to get to a stage where this voluntary service to the community is rewarded by giving participants preference when taking on employees and not looking at how quickly a person has done something, how quickly a person has studied, but whether a person has also rendered a service to the community.","Allerdings muss die Gesellschaft auch zu einem Punkt gelangen, an dem dieser freiwillige Dienst an der Gemeinschaft belohnt wird, indem den Teilnehmern bei der Einstellung von Mitarbeitern Vorrang eingeräumt wird und nicht danach geschaut wird, wie schnell eine Person etwas getan hat, wie schnell eine Person studiert hat, sondern ob eine Person auch einen Dienst an der Gemeinschaft geleistet hat.",gpt-4,0,0,0,0
investors,The return of these states to brutal capitalism and the increasing stranglehold of powerful investors from the west are already causing a considerable rise in social inequalities.,"""Die Rückkehr dieser Staaten zum brutalen Kapitalismus und der zunehmende Würgegriff mächtiger Investoren aus dem Westen führen bereits zu einem erheblichen Anstieg sozialer Ungleichheiten.""",gpt-4,0,0,0,0
investors,"As evidenced by the successful example of Central and Eastern Europe, this will be beneficial not only for investors but also for the countries into which investment flows, which in this case means India.","""Wie das erfolgreiche Beispiel Mittel- und Osteuropas zeigt, wird dies nicht nur für Investoren, sondern auch für die Länder, in die Investitionen fließen, von Vorteil sein, was in diesem Fall Indien bedeutet.""",gpt-4,0,0,0,0
investors,"As the rapporteur states, tax regimes and the lack of a single regulatory market act as a deterrent, with many Member States imposing tax penalties on investors who invest in a foreign domiciled hedge fund.","""Wie der Berichterstatter feststellt, wirken Steuerregime und das Fehlen eines einheitlichen Regulierungsmarktes abschreckend, wobei viele Mitgliedstaaten Steuerstrafen für Investoren verhängen, die in einen im Ausland ansässigen Hedgefonds investieren.""",gpt-4,0,0,0,0
investors,This acts as a deterrent and naturally has an extremely negative impact on the decisions of other investors.,"""Dies wirkt abschreckend und hat natürlich einen extrem negativen Einfluss auf die Entscheidungen anderer Investoren.""",gpt-4,0,0,0,0
investors,Investors must know that the same standards apply throughout the world.,"""Investoren müssen wissen, dass die gleichen Standards weltweit gelten.""",gpt-4,0,0,0,0
bloggers,"Given this intelligent political strategy, in my view, it is inappropriate to hold this urgent debate on two young bloggers sentenced following events for which proceedings are still ongoing while we overlook other situations that are truly tragic, such as the recent massacre of 57 people who had come together to support a presidential election candidate in the Philippines.","""Angesichts dieser intelligenten politischen Strategie halte ich es für unangemessen, diese dringende Debatte über zwei junge Blogger zu führen, die nach Ereignissen verurteilt wurden, für die das Verfahren noch läuft, während wir andere wirklich tragische Situationen übersehen, wie das jüngste Massaker an 57 Menschen, die sich versammelt hatten, um einen Präsidentschaftskandidaten auf den Philippinen zu unterstützen.""",gpt-4,0,0,0,0
bloggers,"It is therefore very difficult to understand or accept that around 30 activists, politicians and bloggers were arrested by government forces while travelling to the southern Egyptian town of Nag Hammadi to express their condolences to the families of those killed during the sectarian violence.","Es ist daher sehr schwer zu verstehen oder zu akzeptieren, dass etwa 30 Aktivisten, Politiker und Blogger von Regierungstruppen verhaftet wurden, während sie in die südägyptische Stadt Nag Hammadi reisten, um den Familien derjenigen, die bei den sektiererischen Gewalttaten getötet wurden, ihr Beileid auszudrücken.",gpt-4,0,0,0,0
bloggers,"Numerous human rights defenders, journalists and web bloggers have been arrested.","Zahlreiche Menschenrechtsverteidiger, Journalisten und Web-Blogger wurden festgenommen.",gpt-4,0,0,0,0
bloggers,"I am referring specifically to the release of the two bloggers, Adnan Hajizade and Emin Milli, whom we have discussed in this Chamber.","""Ich beziehe mich speziell auf die Freilassung der beiden Blogger, Adnan Hajizade und Emin Milli, über die wir in diesem Plenarsaal diskutiert haben.""",gpt-4,0,0,0,0
