seed_noun,source,translation,model,German_MP_count,German_FP_count,Gender-Neutral_count,Gender-Inclusive_count
recipients,"On the contrary, the attitude towards financing the MEDA programme has much more to do with a desire to ensure efficient, value-for-money spending with proper, generous effects for the people who should be the recipients of such development support, rather than simply having figures on a budget which can look impressive but have less impressive consequences.","Im Gegenteil, die Haltung zur Finanzierung des MEDA-Programms hat viel mehr mit dem Wunsch zu tun, effiziente, wert-für-Geld-Ausgaben mit angemessenen, großzügigen Auswirkungen für die Menschen zu gewährleisten, die solche Entwicklungshilfe erhalten sollten, anstatt lediglich Zahlen über einen Haushalt zu haben, der beeindruckend aussehen kann, aber weniger eindrucksvolle Folgen hat.",opus-mt,0,0,0,0
reformers,"It is actually up to the heads of state and government and those who want to see an active Russian policy to break free from the attitude of distant observation which has been all too prevalent up till now, to draw up guidelines for intensive cooperation with ambitious and bold objectives, and to resolutely back the Russian reformers.","Es liegt in der Tat an den Staats- und Regierungschefs und denjenigen, die eine aktive russische Politik wollen, um sich von der bis jetzt allzu weit verbreiteten Haltung der fernen Beobachtung zu befreien, Leitlinien für eine intensive Zusammenarbeit mit ehrgeizigen und mutigen Zielen zu erarbeiten und die russischen Reformer entschlossen zu unterstützen.",opus-mt,0,0,0,0
reformers,Progress in Turkey inspires reformers and acts as a catalyst for democracy and human rights in the whole region.,Der Fortschritt in der Türkei inspiriert Reformer und wirkt als Katalysator für Demokratie und Menschenrechte in der gesamten Region.,opus-mt,0,0,0,0
reformers,"To allow the European Parliament to vote for Turkey's accession when the time comes, reformers in Europe and Turkey must work together to lobby for change, as the Commissioner advised.","Die Reformer in Europa und der Türkei müssen zusammenarbeiten, um für den Wandel zu werben, wie dies der Kommissar empfohlen hat, um dem Europäischen Parlament zu ermöglichen, für den Beitritt der Türkei zu stimmen.",opus-mt,1,0,0,0
reformers,"Being frank and fair also means that we need to praise Turkey for the new penal code, while pointing out to the reformers that this new penal code still contains far too many clauses and articles that can be misconstrued by the conservatives to frustrate the reformers, as we have seen in the case of the author Orhan Pamuk; that is why further changes are needed.","Offen und fair zu sein bedeutet auch, dass wir die Türkei für das neue Strafgesetzbuch loben müssen, während wir die Reformer darauf hinweisen, dass dieses neue Strafgesetzbuch noch viel zu viele Klauseln und Artikel enthält, die von den Konservativen falsch verstanden werden können, um die Reformer zu vereiteln, wie wir im Fall des Autors Orhan Pamuk gesehen haben; deshalb sind weitere Änderungen erforderlich.",opus-mt,1,0,0,0
reformers,"Contacts must be established, but good use must be made of these, and the reformers must be given as much support as possible.","Es müssen Kontakte hergestellt werden, aber diese müssen gut genutzt werden, und die Reformer müssen so viel Unterstützung wie möglich erhalten.",opus-mt,1,0,0,0
colleagues,"Dear colleagues, I have a statement to read.","Liebe Kolleginnen und Kollegen, ich habe eine Erklärung zu lesen.",opus-mt,0,0,0,0
colleagues,"Nobody here in Parliament can claim with a clear conscience that it will have any particular effect on research into medicine X or medicine Y. Certain serious scientists argue for the one position, and other equally serious scientists argue for the other, and we should not let ourselves get carried away with polemics, as have some of our colleagues.","Niemand hier im Parlament kann mit gutem Gewissen behaupten, dass es eine besondere Wirkung auf die Forschung in der Medizin X oder Medizin Y haben wird. Bestimmte seriöse Wissenschaftler argumentieren für die eine Position, und andere ebenso seriöse Wissenschaftler argumentieren für die andere, und wir sollten uns nicht mit Polemiken überreden lassen, wie einige unserer Kollegen.",opus-mt,0,0,0,0
colleagues,"Within these 12 key priorities, my colleagues and I will make sure that the issue you have raised is tackled satisfactorily and that the Commission makes no recommendation to start the accession talks unless questions, such as the one you raised, are dealt with satisfactorily.","Im Rahmen dieser zwölf Schlüsselprioritäten werden meine Kolleginnen und Kollegen und ich dafür sorgen, dass die von Ihnen angesprochene Frage zufriedenstellend angegangen wird und dass die Kommission keine Empfehlung für die Aufnahme der Beitrittsgespräche gibt, es sei denn, die von Ihnen angesprochenen Fragen werden zufriedenstellend behandelt.",opus-mt,0,0,0,0
colleagues,in writing. - I and my British Conservative colleagues support the work of the UN and the UN Human Rights Council.,Ich und meine britischen konservativen Kollegen unterstützen die Arbeit der Vereinten Nationen und des UN-Menschenrechtsrats.,opus-mt,0,0,0,0
colleagues,"To conclude, I regret to say that our colleagues are using arguments which are inaccurate and which can therefore only lead to wrong conclusions.","Ich bedaure zu sagen, dass unsere Kollegen ungenaue Argumente verwenden, die daher nur zu falschen Schlussfolgerungen führen können.",opus-mt,0,0,0,0
course participants,,,,0,0,0,0
patients,"There is, however, a considerable discrepancy between the number of patients waiting for a transplant and the number of patients who actually receive one.","Es besteht jedoch eine erhebliche Diskrepanz zwischen der Anzahl der Patienten, die auf eine Transplantation warten, und der Anzahl der Patienten, die tatsächlich eine Transplantation erhalten.",opus-mt,0,0,0,0
patients,It is about the consequences for patients of the judgments of the European Court of Justice.,Es geht um die Folgen der Urteile des Europäischen Gerichtshofs für die Patienten.,opus-mt,1,0,0,0
patients,"The aim of this report is to improve the current situation; the basic objectives which it sets are promoting early diagnosis and prevention and improving the quality of life of patients, a solidarity-based and uniform response between the various states, from research through to medical treatment, and enhancing the dignity of patents throughout their treatment.","Ziel dieses Berichts ist es, die derzeitige Situation zu verbessern; die grundlegenden Ziele, die er festlegt, sind die Förderung der Frühdiagnose und Prävention und die Verbesserung der Lebensqualität der Patienten, eine solidarische und einheitliche Reaktion zwischen den verschiedenen Staaten, von der Forschung über die medizinische Behandlung bis hin zur Stärkung der Würde von Patenten während ihrer gesamten Behandlung.",opus-mt,0,0,0,0
patients,"In my own country of Ireland, we have one of the lowest ratios of neurologists to patients: 17, where we should have a minimum of 39, a fact that negatively affects the outcome for Irish patients.","In meinem Heimatland Irland haben wir eines der niedrigsten Verhältnisse von Neurologen zu Patienten: 17, wo wir mindestens 39 haben sollten, eine Tatsache, die das Ergebnis für irische Patienten negativ beeinflusst.",opus-mt,0,0,0,0
patients,"I am particularly in favour of providing added value for patients who are on waiting lists. These new regulations will enable them to be treated more quickly in another Member State, rather than waiting a long time for treatment in their own country.","Ich bin besonders dafür, den Patienten, die auf Wartelisten stehen, einen Mehrwert zu bieten, und diese neuen Vorschriften werden es ihnen ermöglichen, in einem anderen Mitgliedstaat schneller behandelt zu werden, anstatt lange auf eine Behandlung im eigenen Land zu warten.",opus-mt,0,0,0,0
mountaineers,"Such assaults on summits may appeal to extreme mountaineers such as our colleague Mr Messner, but I believe that the average member of the public still finds the proceedings laborious and difficult to understand.",Der Präsident. - Nach der Tagesordnung folgt die gemeinsame Aussprache über den Bericht (Dok.,opus-mt,0,0,0,0
mountaineers,"Luckily and thankfully, the incident was witnessed by a number of foreign mountaineers, whose independent and trustworthy accounts, including a video, utterly contradicted the ridiculous lies about what happened put forward in an official statement by the Chinese authorities.","Zum Glück und zum Glück wurde der Vorfall von einer Reihe von ausländischen Bergsteigern bezeugt, deren unabhängige und vertrauenswürdige Berichte, einschließlich eines Videos, den lächerlichen Lügen über das widersprachen, was in einer offiziellen Erklärung der chinesischen Behörden vorgebracht wurde.",opus-mt,0,0,0,0
mountaineers,"Mr President, I have often, in this Assembly, had the opportunity to quote from the excellent Norwegian handbook for mountaineers.","Herr Präsident, ich hatte in dieser Versammlung oft die Gelegenheit, aus dem ausgezeichneten norwegischen Handbuch für Bergsteiger zu zitieren.",opus-mt,0,0,0,0
mountaineers,The number of potential new applications appears to be infinite. Imagine the thoroughly conceivable scenario that amateur mountaineers too will become dependent on satellite navigation systems in the future.,"Stellen Sie sich das durchaus denkbare Szenario vor, dass auch Amateurbergsteiger künftig auf Satellitennavigationssysteme angewiesen sein werden.",opus-mt,0,0,0,0
mountaineers,"Mr President, I must again point out the wisdom contained in the Norwegian Mountaineers’ Handbook. In the event of a discrepancy between the map and the terrain, follow the terrain.","Im Falle einer Diskrepanz zwischen der Karte und dem Gelände muss ich noch einmal auf die Weisheit hinweisen, die im norwegischen Mountaineers-Handbuch enthalten ist, und im Falle einer Diskrepanz zwischen der Karte und dem Gelände dem Gelände folgen.",opus-mt,0,0,0,0
children's day carers,,,,0,0,0,0
ceramists,,,,0,0,0,0
pacifists,"He believed that would show not only the USA and the world at large, but also Iraq, that the weapons inspections are not something thought up by the USA, but the only way to achieve peace; and it would show that the weapons inspectors have strong support, even among us pacifists and opponents of war.","Er glaubte, dass nicht nur die USA und die Welt im Großen und Ganzen zeigen würden, sondern auch der Irak, dass die Waffeninspektionen nicht etwas sind, was von den USA durchdacht wurde, sondern der einzige Weg, um Frieden zu erreichen; und es würde zeigen, dass die Waffeninspektoren starke Unterstützung haben, selbst unter uns Pazifisten und Kriegsgegnern.",opus-mt,0,0,0,0
pacifists,"Suspending aid amounts to punishing the Palestinian population as a whole, that is to say to punishing not only the Islamists of Hamas, but also the civilian population, the children, the women, the pacifists and the democrats who were represented, I would point out, by 12 other lists of candidates during the elections.","Die Aussetzung der Hilfe bedeutet, dass die palästinensische Bevölkerung als Ganzes bestraft wird, d. h. nicht nur die Islamisten der Hamas, sondern auch die Zivilbevölkerung, die Kinder, die Frauen, die Pazifisten und die Demokraten, die während der Wahlen von 12 weiteren Kandidatenlisten vertreten waren.",opus-mt,1,0,0,0
pacifists,"Pacifists from the Israeli movement, Peace Now, and I myself wept at the murder of Dr Tabet Tabet, an old friend; schools closed, land confiscated to make room for fresh settlements and further suffering: 80 Israelis, including children and adolescents, killed.","Ich selbst weinte über den Mord an Dr. Tabet Tabet, einem alten Freund; Schulen geschlossen, Land beschlagnahmt, um Platz für neue Siedlungen und weiteres Leid zu schaffen: 80 Israelis, darunter Kinder und Jugendliche, wurden getötet.",opus-mt,0,0,0,0
pacifists,At present the necessary military action by NATO has been taken on the responsibility of a group of politicians who once upon a time loudly proclaimed themselves pacifists and opponents of war in the peace movements and are now ordering a war without wanting to dirty their hands.,"Derzeit ist die notwendige militärische Aktion der NATO auf die Verantwortung einer Gruppe von Politikern übergegangen, die sich einst lautstark Pazifisten und Kriegsgegner in den Friedensbewegungen proklamierten und nun einen Krieg anordnen, ohne sich die Hände schmutzig machen zu wollen.",opus-mt,0,0,0,0
pacifists,"The European Parliament's inability to adopt any position at all on the Iraqi crisis either, specifically in the current context, reveals the complexity of the real difficulties that exist - and these can only be overcome when there is mutual respect for the existence of these differences and for the significance of these differences, leaving behind the regrettable irresponsibility of the left, the daydreams of the pacifists and the dangerous new impulses of a certain centre- European approach.","Die Unfähigkeit des Europäischen Parlaments, überhaupt eine Position zur irakischen Krise einzunehmen, zeigt auch im aktuellen Kontext die Komplexität der wirklichen Schwierigkeiten, die es gibt - und diese können nur überwunden werden, wenn die gegenseitige Achtung vor der Existenz dieser Unterschiede und der Bedeutung dieser Unterschiede besteht, wobei die bedauerliche Verantwortungslosigkeit der Linken, die Tagträume der Pazifisten und die gefährlichen neuen Impulse eines bestimmten mitteleuropäischen Ansatzes hinter sich gelassen werden.",opus-mt,0,0,0,0
signees,,,,0,0,0,0
addressers,,,,0,0,0,0
counsellors,"The counsellors at the Court of Cassation, Bruno Cotte, Christine Chanet and Guy Joly, failed in their duty by not censuring the manifestly abusive use in the case of a law on publications intended for young people.","Die Berater des Kassationsgerichts, Bruno Cotte, Christine Chanet und Guy Joly, versagten in ihrer Pflicht, die offensichtlich missbräuchliche Verwendung im Falle eines für junge Menschen bestimmten Gesetzes über Veröffentlichungen nicht zu zensieren.",opus-mt,1,0,0,0
counsellors,"These principles must furthermore take precedence over geopolitical or economic considerations, which are always poor counsellors in these situations and which have provided such poor results in the past.","Diese Grundsätze müssen ferner Vorrang vor geopolitischen oder wirtschaftlichen Erwägungen haben, die in diesen Situationen immer schlechte Berater sind und in der Vergangenheit zu so schlechten Ergebnissen geführt haben.",opus-mt,0,0,0,0
counsellors,Strong feelings are not always wise counsellors.,Starke Gefühle sind nicht immer weise Ratgeber.,opus-mt,0,0,0,0
counsellors,"There is a need for urgent measures to strengthen prevention, such as training for lawyers, the police, judges and counsellors.","Es sind dringende Maßnahmen erforderlich, um die Prävention zu verstärken, wie zum Beispiel die Ausbildung von Rechtsanwälten, der Polizei, Richtern und Beratern.",opus-mt,0,0,0,0
counsellors,"I strongly agree that fear and mistrust are bad counsellors, and EU leaders should not be led by these emotions during the meetings tomorrow and the day after tomorrow.","Ich stimme voll und ganz zu, dass Angst und Misstrauen schlechte Berater sind, und die Staats- und Regierungschefs der EU sollten sich bei den Treffen morgen und übermorgen nicht von diesen Emotionen leiten lassen.",opus-mt,0,0,0,0
contractors,We need only think of the 'tangentopoli' scandal in Italy and of the front page story in the Financial Times a fortnight ago about the arrest in Germany of 15 senior civil servants for allegedly colluding with contractors to defraud the German taxpayer in connection with the construction of the second terminal at Frankfurt airport.,"Wir brauchen nur an den ""Tangentopoli""-Skandal in Italien und an die Titelseite in der Financial Times vor zwei Wochen über die Verhaftung von 15 hochrangigen Beamten in Deutschland zu denken, die angeblich mit Auftragnehmern kolludiert haben, um den deutschen Steuerzahler im Zusammenhang mit dem Bau des zweiten Terminals am Frankfurter Flughafen zu betrügen.",opus-mt,0,0,0,0
contractors,"This new budgetary law will provide better protection for the Community's financial interests - I might mention, for example, the securities to be lodged by the recipients of advance payments, the obligation on contractors to provide auditor's certificates or the Commission's ability to bar contractors from tendering procedures if irregularities have been found in the past.","Dieses neue Haushaltsgesetz wird die finanziellen Interessen der Gemeinschaft besser schützen - ich möchte zum Beispiel die Sicherheiten erwähnen, die von den Empfängern von Vorauszahlungen zu leisten sind, die Verpflichtung der Auftragnehmer, Prüferbescheinigungen vorzulegen, oder die Fähigkeit der Kommission, Auftragnehmer an Ausschreibungen zu hindern, wenn in der Vergangenheit Unregelmäßigkeiten festgestellt wurden.",opus-mt,0,0,0,0
contractors,"Responsibility rests with the public authorities, but the contractors are both public and non-public.","Die Verantwortung liegt bei den Behörden, aber die Auftragnehmer sind sowohl öffentlich als auch nicht öffentlich.",opus-mt,1,0,0,0
contractors,"Ladies and gentlemen, we are faced with a broader problem, that of the organisation of work characterised by the use of workers provided by temporary work agencies, the dividing up of the productive process, allocating it to contractors, subcontractors and self-employed workers and externalised and decentralised production methods in general.","Meine Damen und Herren, wir stehen vor einem umfassenderen Problem, nämlich der Arbeitsorganisation, die durch den Einsatz von Leiharbeitsagenturen, die Aufteilung des Produktionsprozesses, die Zuordnung zu Auftragnehmern, Subunternehmern und Selbständigen sowie externalisierte und dezentralisierte Produktionsmethoden im Allgemeinen gekennzeichnet ist.",opus-mt,0,0,0,0
contractors,"If some of the contractors feel he acted too precipitately, then they have their civil court rights.","Wenn einige der Auftragnehmer das Gefühl haben, dass er zu voreilig gehandelt hat, dann haben sie ihre Bürgerrechte.",opus-mt,0,0,0,0
coordinators,"And yet, in my first mandate as a democratically elected Member of the European Parliament, I find that I have been excluded from coordinators' meetings, that I do not have a voice on the Conference of Presidents.","Und doch, in meinem ersten Mandat als demokratisch gewähltes Mitglied des Europäischen Parlaments, stelle ich fest, dass ich von den Sitzungen der Koordinatoren ausgeschlossen wurde, dass ich keine Stimme zur Konferenz der Präsidenten habe.",opus-mt,0,0,0,0
coordinators,"It is for that reason, Mr President – and I take the liberty of insisting on this point this morning – that I have taken the decision to propose the appointment of coordinators to the Council and Parliament. These coordinators will be made responsible precisely for ensuring that every effort is made along the whole length of the corridor – they are essentially rail corridors and also river corridors – to guarantee the cohesion of the corridor, within the time allowed.","Aus diesem Grund, Herr Präsident – und ich nehme mir die Freiheit, heute morgen auf diesem Punkt zu bestehen – habe ich beschlossen, dem Rat und dem Parlament die Ernennung von Koordinatoren vorzuschlagen. Diese Koordinatoren werden genau dafür verantwortlich gemacht, dass alle Anstrengungen auf der gesamten Länge des Korridors – im Wesentlichen Eisenbahnkorridore und auch Flusskorridore – unternommen werden, um den Zusammenhalt des Korridors innerhalb der zulässigen Zeit zu gewährleisten.",opus-mt,0,0,0,0
coordinators,I am extremely grateful to my colleagues and coordinators of the other groups for the constructive negotiations which have been concluded by a firm intent to reform the electoral procedure of Parliament.,"Ich danke meinen Kollegen und Koordinatoren der anderen Fraktionen für die konstruktiven Verhandlungen, die mit einer festen Absicht zur Reform des Wahlverfahrens des Parlaments abgeschlossen wurden.",opus-mt,0,0,0,0
coordinators,"We, and other Members, in particular the coordinators of the Foreign Affairs Committee, have established that the matters which we select for consideration in the topical and urgent debate are not always very appropriate.","Wir und andere Mitglieder, insbesondere die Koordinatoren des Ausschusses für auswärtige Angelegenheiten, haben festgestellt, dass die Themen, die wir in der aktuellen und dringlichen Aussprache behandeln, nicht immer sehr angemessen sind.",opus-mt,1,0,0,0
coordinators,I would therefore request a meeting with the coordinators so that they may give me a mandate to reduce this EUR 580 000 in some line and thereby prevent the margin from being exceeded.,"Ich möchte daher ein Treffen mit den Koordinatoren beantragen, damit sie mir das Mandat erteilen können, diese 580 000 EUR in irgendeiner Linie zu reduzieren und damit eine Überschreitung der Marge zu verhindern.",opus-mt,0,0,0,0
supremacists,,,,0,0,0,0
employees,"The new enterprise law must ensure that employees are no longer outsiders, but members of the enterprise.","Das neue Unternehmensrecht muss sicherstellen, dass Arbeitnehmer nicht mehr Außenseiter, sondern Mitglieder des Unternehmens sind.",opus-mt,0,0,0,0
employees,"Financial institutions should give greater attention to the implementation of measures to raise awareness about the risks, as better information about risk at all levels of society - and among employees - is often crucial in improving risk management.","Bei der Verbesserung des Risikomanagements sollten die Finanzinstitute der Umsetzung von Maßnahmen zur Sensibilisierung für die Risiken größere Aufmerksamkeit schenken, da eine bessere Information über das Risiko auf allen Ebenen der Gesellschaft - und unter den Arbeitnehmern - häufig von entscheidender Bedeutung für die Verbesserung des Risikomanagements ist.",opus-mt,0,0,0,0
employees,"There are 200 million children in paid employment in the world, 12 million people perform forced labour, more than two million employees die every year from the consequences of accidents at work or of occupational diseases, and 145 trade unionists were assassinated last year.","Im vergangenen Jahr wurden 145 Gewerkschafter ermordet, und es gibt 200 Millionen Kinder in der Welt, 12 Millionen Menschen verrichten Zwangsarbeit, mehr als zwei Millionen Arbeitnehmer sterben jedes Jahr an den Folgen von Arbeitsunfällen oder Berufskrankheiten.",opus-mt,0,0,0,0
employees,"An additional factor that still militates against the freedom of movement of employees, and above all against their mobility, is the rather uncoordinated tax policy of the European Union in this context.","Ein weiterer Faktor, der immer noch gegen die Freizügigkeit der Arbeitnehmer und vor allem gegen ihre Mobilität kämpft, ist die eher unkoordinierte Steuerpolitik der Europäischen Union in diesem Zusammenhang.",opus-mt,0,0,0,0
employees,"However, society also has to get to a stage where this voluntary service to the community is rewarded by giving participants preference when taking on employees and not looking at how quickly a person has done something, how quickly a person has studied, but whether a person has also rendered a service to the community.","Allerdings muss die Gesellschaft auch zu einer Phase kommen, in der dieser Freiwilligendienst für die Gemeinschaft belohnt wird, indem den Teilnehmern bei der Aufnahme von Arbeitnehmern die Vorzugsstellung gegeben wird und nicht zu sehen ist, wie schnell eine Person etwas getan hat, wie schnell eine Person studiert hat, aber ob eine Person auch für die Gemeinschaft einen Dienst geleistet hat.",opus-mt,0,0,0,0
investors,The return of these states to brutal capitalism and the increasing stranglehold of powerful investors from the west are already causing a considerable rise in social inequalities.,Die Rückkehr dieser Staaten zum brutalen Kapitalismus und die zunehmende Würgegriffe mächtiger Investoren aus dem Westen führen bereits heute zu einem erheblichen Anstieg sozialer Ungleichheiten.,opus-mt,0,0,0,0
investors,"As evidenced by the successful example of Central and Eastern Europe, this will be beneficial not only for investors but also for the countries into which investment flows, which in this case means India.","Dies wird, wie das erfolgreiche Beispiel Mittel- und Osteuropas zeigt, nicht nur für die Investoren, sondern auch für die Länder von Vorteil sein, in die Investitionen fließen, was in diesem Fall Indien bedeutet.",opus-mt,1,0,0,0
investors,"As the rapporteur states, tax regimes and the lack of a single regulatory market act as a deterrent, with many Member States imposing tax penalties on investors who invest in a foreign domiciled hedge fund.","Viele Mitgliedstaaten verhängen Steuerstrafen für Investoren, die in einen ausländischen Hedgefonds investieren, wie der Berichterstatter erklärt, Steuerregelungen und das Fehlen eines einheitlichen Regulierungsmarktes als Abschreckungsmittel.",opus-mt,0,0,0,0
investors,This acts as a deterrent and naturally has an extremely negative impact on the decisions of other investors.,Das wirkt abschreckend und hat natürlich extrem negative Auswirkungen auf die Entscheidungen anderer Investoren.,opus-mt,0,0,0,0
investors,Investors must know that the same standards apply throughout the world.,"Die Anleger müssen wissen, dass die gleichen Standards auf der ganzen Welt gelten.",opus-mt,0,0,0,0
bloggers,"Given this intelligent political strategy, in my view, it is inappropriate to hold this urgent debate on two young bloggers sentenced following events for which proceedings are still ongoing while we overlook other situations that are truly tragic, such as the recent massacre of 57 people who had come together to support a presidential election candidate in the Philippines.","Angesichts dieser intelligenten politischen Strategie halte ich es für unangebracht, diese Dringlichkeitsdebatte über zwei junge Blogger abzuhalten, die nach Ereignissen verurteilt wurden, für die noch Verfahren laufen, während wir andere wirklich tragische Situationen übersehen, wie das jüngste Massaker an 57 Menschen, die zusammengekommen waren, um einen Präsidentschaftskandidaten auf den Philippinen zu unterstützen.",opus-mt,0,0,0,0
bloggers,"It is therefore very difficult to understand or accept that around 30 activists, politicians and bloggers were arrested by government forces while travelling to the southern Egyptian town of Nag Hammadi to express their condolences to the families of those killed during the sectarian violence.","Es ist daher sehr schwer zu verstehen oder zu akzeptieren, dass rund 30 Aktivisten, Politiker und Blogger von Regierungskräften verhaftet wurden, während sie in die südägyptische Stadt Nag Hammadi reisten, um den Familien derer, die während der sektiererischen Gewalt getötet wurden, ihr Beileid auszusprechen.",opus-mt,0,0,0,0
bloggers,"Numerous human rights defenders, journalists and web bloggers have been arrested.","Zahlreiche Menschenrechtsverteidiger, Journalisten und Webblogger wurden verhaftet.",opus-mt,0,0,0,0
bloggers,"I am referring specifically to the release of the two bloggers, Adnan Hajizade and Emin Milli, whom we have discussed in this Chamber.","Ich beziehe mich speziell auf die Freilassung der beiden Blogger Adnan Hajizade und Emin Milli, die wir in diesem Plenarsaal diskutiert haben.",opus-mt,0,0,0,0
bloggers,"For example, the video which was apparently taken in the restaurant, which clearly showed who had been attacked and that the attackers were other people and not these two bloggers, was not played.","So wurde beispielsweise das Video, das anscheinend im Restaurant aufgenommen wurde, das deutlich zeigte, wer angegriffen worden war und dass die Angreifer andere Menschen waren und nicht diese beiden Blogger, nicht abgespielt.",opus-mt,0,0,0,0
